"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.43000000000E+008, +1.74494578007E+000, +0.00000000000E+000
+8.44000000000E+008, +1.74427708022E+000, +0.00000000000E+000
+8.45000000000E+008, +1.74102686819E+000, +0.00000000000E+000
+8.46000000000E+008, +1.73519361972E+000, +0.00000000000E+000
+8.47000000000E+008, +1.72789062119E+000, +0.00000000000E+000
+8.48000000000E+008, +1.71876847942E+000, +0.00000000000E+000
+8.49000000000E+008, +1.70667833528E+000, +0.00000000000E+000
+8.50000000000E+008, +1.69292601317E+000, +0.00000000000E+000
+8.51000000000E+008, +1.67693374293E+000, +0.00000000000E+000
+8.52000000000E+008, +1.65931833021E+000, +0.00000000000E+000
+8.53000000000E+008, +1.64105952723E+000, +0.00000000000E+000
+8.54000000000E+008, +1.62272373344E+000, +0.00000000000E+000
+8.55000000000E+008, +1.60546037880E+000, +0.00000000000E+000
+8.56000000000E+008, +1.58834272110E+000, +0.00000000000E+000
+8.57000000000E+008, +1.57248496012E+000, +0.00000000000E+000
+8.58000000000E+008, +1.55657813695E+000, +0.00000000000E+000
+8.59000000000E+008, +1.54073995941E+000, +0.00000000000E+000
+8.60000000000E+008, +1.52499645484E+000, +0.00000000000E+000
+8.61000000000E+008, +1.50943079626E+000, +0.00000000000E+000
+8.62000000000E+008, +1.49658840082E+000, +0.00000000000E+000
+8.63000000000E+008, +1.48751790662E+000, +0.00000000000E+000
+8.64000000000E+008, +1.47875381853E+000, +0.00000000000E+000
+8.65000000000E+008, +1.47357665669E+000, +0.00000000000E+000
+8.66000000000E+008, +1.47044543207E+000, +0.00000000000E+000
+8.67000000000E+008, +1.47017347612E+000, +0.00000000000E+000
+8.68000000000E+008, +1.47175651179E+000, +0.00000000000E+000
+8.69000000000E+008, +1.47659834210E+000, +0.00000000000E+000
+8.70000000000E+008, +1.48453805918E+000, +0.00000000000E+000
+8.71000000000E+008, +1.49324983928E+000, +0.00000000000E+000
+8.72000000000E+008, +1.50543597489E+000, +0.00000000000E+000
+8.73000000000E+008, +1.52203226995E+000, +0.00000000000E+000
+8.74000000000E+008, +1.53903035927E+000, +0.00000000000E+000
+8.75000000000E+008, +1.55706837985E+000, +0.00000000000E+000
+8.76000000000E+008, +1.57858919259E+000, +0.00000000000E+000
+8.77000000000E+008, +1.60227620003E+000, +0.00000000000E+000
+8.78000000000E+008, +1.62667947683E+000, +0.00000000000E+000
+8.79000000000E+008, +1.65354904124E+000, +0.00000000000E+000
+8.80000000000E+008, +1.68090560203E+000, +0.00000000000E+000
+8.81000000000E+008, +1.70839204189E+000, +0.00000000000E+000
+8.82000000000E+008, +1.73425669479E+000, +0.00000000000E+000
+8.83000000000E+008, +1.76234737912E+000, +0.00000000000E+000
+8.84000000000E+008, +1.78522420551E+000, +0.00000000000E+000
+8.85000000000E+008, +1.80854472876E+000, +0.00000000000E+000
+8.86000000000E+008, +1.83382709318E+000, +0.00000000000E+000
+8.87000000000E+008, +1.85797585948E+000, +0.00000000000E+000
+8.88000000000E+008, +1.87922327393E+000, +0.00000000000E+000
+8.89000000000E+008, +1.89604176272E+000, +0.00000000000E+000
+8.90000000000E+008, +1.90920066868E+000, +0.00000000000E+000
+8.91000000000E+008, +1.91605632679E+000, +0.00000000000E+000
+8.92000000000E+008, +1.91975667852E+000, +0.00000000000E+000
+8.93000000000E+008, +1.91795762792E+000, +0.00000000000E+000
+8.94000000000E+008, +1.91136166753E+000, +0.00000000000E+000
+8.95000000000E+008, +1.90110454866E+000, +0.00000000000E+000
+8.96000000000E+008, +1.88811056923E+000, +0.00000000000E+000
+8.97000000000E+008, +1.87147138198E+000, +0.00000000000E+000
+8.98000000000E+008, +1.85304984991E+000, +0.00000000000E+000
+8.99000000000E+008, +1.83320327668E+000, +0.00000000000E+000
+9.00000000000E+008, +1.81136389892E+000, +0.00000000000E+000
+9.01000000000E+008, +1.78847085621E+000, +0.00000000000E+000
+9.02000000000E+008, +1.76413705525E+000, +0.00000000000E+000
+9.03000000000E+008, +1.73904394865E+000, +0.00000000000E+000
+9.04000000000E+008, +1.71355806876E+000, +0.00000000000E+000
+9.05000000000E+008, +1.68517276815E+000, +0.00000000000E+000
+9.06000000000E+008, +1.65648021152E+000, +0.00000000000E+000
+9.07000000000E+008, +1.62846391654E+000, +0.00000000000E+000
+9.08000000000E+008, +1.60257264891E+000, +0.00000000000E+000
+9.09000000000E+008, +1.57756331709E+000, +0.00000000000E+000
+9.10000000000E+008, +1.55457258366E+000, +0.00000000000E+000
+9.11000000000E+008, +1.53480691599E+000, +0.00000000000E+000
+9.12000000000E+008, +1.51839594106E+000, +0.00000000000E+000
+9.13000000000E+008, +1.50523812171E+000, +0.00000000000E+000
+9.14000000000E+008, +1.49582231910E+000, +0.00000000000E+000
+9.15000000000E+008, +1.49212575585E+000, +0.00000000000E+000
+9.16000000000E+008, +1.49062762631E+000, +0.00000000000E+000
+9.17000000000E+008, +1.49367285023E+000, +0.00000000000E+000
+9.18000000000E+008, +1.50126393156E+000, +0.00000000000E+000
+9.19000000000E+008, +1.51194312212E+000, +0.00000000000E+000
+9.20000000000E+008, +1.52691088050E+000, +0.00000000000E+000
+9.21000000000E+008, +1.54707572907E+000, +0.00000000000E+000
+9.22000000000E+008, +1.56720376713E+000, +0.00000000000E+000
+9.23000000000E+008, +1.59398815869E+000, +0.00000000000E+000
+9.24000000000E+008, +1.61920693818E+000, +0.00000000000E+000
+9.25000000000E+008, +1.64623715047E+000, +0.00000000000E+000
+9.26000000000E+008, +1.67498044099E+000, +0.00000000000E+000
+9.27000000000E+008, +1.70163863416E+000, +0.00000000000E+000
+9.28000000000E+008, +1.72964233898E+000, +0.00000000000E+000
+9.29000000000E+008, +1.75917422589E+000, +0.00000000000E+000
+9.30000000000E+008, +1.78797404426E+000, +0.00000000000E+000
+9.31000000000E+008, +1.81353774958E+000, +0.00000000000E+000
+9.32000000000E+008, +1.83966259604E+000, +0.00000000000E+000
+9.33000000000E+008, +1.86584597262E+000, +0.00000000000E+000
+9.34000000000E+008, +1.88745320214E+000, +0.00000000000E+000
+9.35000000000E+008, +1.90605592799E+000, +0.00000000000E+000
+9.36000000000E+008, +1.92279387113E+000, +0.00000000000E+000
+9.37000000000E+008, +1.93420315720E+000, +0.00000000000E+000
+9.38000000000E+008, +1.94421894001E+000, +0.00000000000E+000
+9.39000000000E+008, +1.95052869722E+000, +0.00000000000E+000
+9.40000000000E+008, +1.95412222675E+000, +0.00000000000E+000
+9.41000000000E+008, +1.95538495900E+000, +0.00000000000E+000
+9.42000000000E+008, +1.95360124245E+000, +0.00000000000E+000
+9.43000000000E+008, +1.95122053933E+000, +0.00000000000E+000
+9.44000000000E+008, +1.94676400906E+000, +0.00000000000E+000
+9.45000000000E+008, +1.93927348909E+000, +0.00000000000E+000
+9.46000000000E+008, +1.92873751509E+000, +0.00000000000E+000
+9.47000000000E+008, +1.91496879571E+000, +0.00000000000E+000
+9.48000000000E+008, +1.89701535243E+000, +0.00000000000E+000
+9.49000000000E+008, +1.87634605063E+000, +0.00000000000E+000
+9.50000000000E+008, +1.85396307203E+000, +0.00000000000E+000
+9.51000000000E+008, +1.82811213920E+000, +0.00000000000E+000
+9.52000000000E+008, +1.80283924966E+000, +0.00000000000E+000
+9.53000000000E+008, +1.77546027502E+000, +0.00000000000E+000
+9.54000000000E+008, +1.74995070281E+000, +0.00000000000E+000
+9.55000000000E+008, +1.72507772392E+000, +0.00000000000E+000
+9.56000000000E+008, +1.70043010682E+000, +0.00000000000E+000
+9.57000000000E+008, +1.67614805237E+000, +0.00000000000E+000
+9.58000000000E+008, +1.65349191622E+000, +0.00000000000E+000
+9.59000000000E+008, +1.63173486151E+000, +0.00000000000E+000
+9.60000000000E+008, +1.61031657825E+000, +0.00000000000E+000
+9.61000000000E+008, +1.59101518040E+000, +0.00000000000E+000
+9.62000000000E+008, +1.57314935614E+000, +0.00000000000E+000
+9.63000000000E+008, +1.55860078365E+000, +0.00000000000E+000
+9.64000000000E+008, +1.54627770928E+000, +0.00000000000E+000
+9.65000000000E+008, +1.53762590010E+000, +0.00000000000E+000
+9.66000000000E+008, +1.53201998969E+000, +0.00000000000E+000
+9.67000000000E+008, +1.53081704067E+000, +0.00000000000E+000
+9.68000000000E+008, +1.53365653256E+000, +0.00000000000E+000
+9.69000000000E+008, +1.54016273431E+000, +0.00000000000E+000
+9.70000000000E+008, +1.54959238653E+000, +0.00000000000E+000
+9.71000000000E+008, +1.56233563823E+000, +0.00000000000E+000
+9.72000000000E+008, +1.57747421124E+000, +0.00000000000E+000
+9.73000000000E+008, +1.59728228884E+000, +0.00000000000E+000
+9.74000000000E+008, +1.61622307009E+000, +0.00000000000E+000
+9.75000000000E+008, +1.63641758546E+000, +0.00000000000E+000
+9.76000000000E+008, +1.65721441571E+000, +0.00000000000E+000
+9.77000000000E+008, +1.67827436837E+000, +0.00000000000E+000
+9.78000000000E+008, +1.69694634001E+000, +0.00000000000E+000
+9.79000000000E+008, +1.71468463399E+000, +0.00000000000E+000
+9.80000000000E+008, +1.73422743350E+000, +0.00000000000E+000
+9.81000000000E+008, +1.75051975172E+000, +0.00000000000E+000
+9.82000000000E+008, +1.76519860078E+000, +0.00000000000E+000
+9.83000000000E+008, +1.77926827023E+000, +0.00000000000E+000
+9.84000000000E+008, +1.79266982624E+000, +0.00000000000E+000
+9.85000000000E+008, +1.80094630075E+000, +0.00000000000E+000
+9.86000000000E+008, +1.80832029848E+000, +0.00000000000E+000
+9.87000000000E+008, +1.81147011291E+000, +0.00000000000E+000
+9.88000000000E+008, +1.81322044775E+000, +0.00000000000E+000
+9.89000000000E+008, +1.81067333775E+000, +0.00000000000E+000
+9.90000000000E+008, +1.80774324683E+000, +0.00000000000E+000
+9.91000000000E+008, +1.80181003188E+000, +0.00000000000E+000
+9.92000000000E+008, +1.79442660031E+000, +0.00000000000E+000
+9.93000000000E+008, +1.78129290311E+000, +0.00000000000E+000
+9.94000000000E+008, +1.76597597145E+000, +0.00000000000E+000
+9.95000000000E+008, +1.74760930063E+000, +0.00000000000E+000
+9.96000000000E+008, +1.72752003672E+000, +0.00000000000E+000
+9.97000000000E+008, +1.70576150081E+000, +0.00000000000E+000
+9.98000000000E+008, +1.68296781376E+000, +0.00000000000E+000
+9.99000000000E+008, +1.65888586330E+000, +0.00000000000E+000
+1.00000000000E+009, +1.63418757135E+000, +0.00000000000E+000
+1.00100000000E+009, +1.60951633298E+000, +0.00000000000E+000
+1.00200000000E+009, +1.58364211229E+000, +0.00000000000E+000
+1.00300000000E+009, +1.55925565806E+000, +0.00000000000E+000
+1.00400000000E+009, +1.53464395042E+000, +0.00000000000E+000
+1.00500000000E+009, +1.50957289696E+000, +0.00000000000E+000
+1.00600000000E+009, +1.48466716860E+000, +0.00000000000E+000
+1.00700000000E+009, +1.46045704345E+000, +0.00000000000E+000
+1.00800000000E+009, +1.43703468193E+000, +0.00000000000E+000
+1.00900000000E+009, +1.41474073237E+000, +0.00000000000E+000
+1.01000000000E+009, +1.39361676291E+000, +0.00000000000E+000
+1.01100000000E+009, +1.37506767194E+000, +0.00000000000E+000
+1.01200000000E+009, +1.35926153837E+000, +0.00000000000E+000
+1.01300000000E+009, +1.34633260032E+000, +0.00000000000E+000
+1.01400000000E+009, +1.33566048721E+000, +0.00000000000E+000
+1.01500000000E+009, +1.33108267302E+000, +0.00000000000E+000
+1.01600000000E+009, +1.32992038862E+000, +0.00000000000E+000
+1.01700000000E+009, +1.33378771411E+000, +0.00000000000E+000
+1.01800000000E+009, +1.34050194972E+000, +0.00000000000E+000
+1.01900000000E+009, +1.35284545473E+000, +0.00000000000E+000
+1.02000000000E+009, +1.36767006091E+000, +0.00000000000E+000
+1.02100000000E+009, +1.38423920641E+000, +0.00000000000E+000
+1.02200000000E+009, +1.40516115367E+000, +0.00000000000E+000
+1.02300000000E+009, +1.42514699761E+000, +0.00000000000E+000
+1.02400000000E+009, +1.44702894091E+000, +0.00000000000E+000
+1.02500000000E+009, +1.46850498727E+000, +0.00000000000E+000
+1.02600000000E+009, +1.49089934330E+000, +0.00000000000E+000
+1.02700000000E+009, +1.51166516809E+000, +0.00000000000E+000
+1.02800000000E+009, +1.53264764327E+000, +0.00000000000E+000
+1.02900000000E+009, +1.55301760629E+000, +0.00000000000E+000
+1.03000000000E+009, +1.57212361437E+000, +0.00000000000E+000
+1.03100000000E+009, +1.58975601130E+000, +0.00000000000E+000
+1.03200000000E+009, +1.60630389860E+000, +0.00000000000E+000
+1.03300000000E+009, +1.62160462559E+000, +0.00000000000E+000
+1.03400000000E+009, +1.63468343436E+000, +0.00000000000E+000
+1.03500000000E+009, +1.64456395339E+000, +0.00000000000E+000
+1.03600000000E+009, +1.65184974646E+000, +0.00000000000E+000
+1.03700000000E+009, +1.65513489546E+000, +0.00000000000E+000
+1.03800000000E+009, +1.65631691071E+000, +0.00000000000E+000
+1.03900000000E+009, +1.65376761758E+000, +0.00000000000E+000
+1.04000000000E+009, +1.64991899410E+000, +0.00000000000E+000
+1.04100000000E+009, +1.64225513864E+000, +0.00000000000E+000
+1.04200000000E+009, +1.63363957592E+000, +0.00000000000E+000
+1.04300000000E+009, +1.62550726306E+000, +0.00000000000E+000
+1.04400000000E+009, +1.61662085345E+000, +0.00000000000E+000
+1.04500000000E+009, +1.60498339742E+000, +0.00000000000E+000
+1.04600000000E+009, +1.59268070446E+000, +0.00000000000E+000
+1.04700000000E+009, +1.57727955116E+000, +0.00000000000E+000
+1.04800000000E+009, +1.55931193083E+000, +0.00000000000E+000
+1.04900000000E+009, +1.53888117904E+000, +0.00000000000E+000
+1.05000000000E+009, +1.51655143048E+000, +0.00000000000E+000
+1.05100000000E+009, +1.49398525253E+000, +0.00000000000E+000
+1.05200000000E+009, +1.47028079232E+000, +0.00000000000E+000
+1.05300000000E+009, +1.44788775568E+000, +0.00000000000E+000
+1.05400000000E+009, +1.42593469707E+000, +0.00000000000E+000
+1.05500000000E+009, +1.40442769338E+000, +0.00000000000E+000
+1.05600000000E+009, +1.38433907653E+000, +0.00000000000E+000
+1.05700000000E+009, +1.36544377401E+000, +0.00000000000E+000
+1.05800000000E+009, +1.34901932949E+000, +0.00000000000E+000
+1.05900000000E+009, +1.33475315832E+000, +0.00000000000E+000
+1.06000000000E+009, +1.32412543892E+000, +0.00000000000E+000
+1.06100000000E+009, +1.31621720775E+000, +0.00000000000E+000
+1.06200000000E+009, +1.31279849578E+000, +0.00000000000E+000
+1.06300000000E+009, +1.31317830900E+000, +0.00000000000E+000
+1.06400000000E+009, +1.31636676469E+000, +0.00000000000E+000
+1.06500000000E+009, +1.32234578530E+000, +0.00000000000E+000
+1.06600000000E+009, +1.33129734992E+000, +0.00000000000E+000
+1.06700000000E+009, +1.34282182763E+000, +0.00000000000E+000
+1.06800000000E+009, +1.35860777875E+000, +0.00000000000E+000
+1.06900000000E+009, +1.37450419070E+000, +0.00000000000E+000
+1.07000000000E+009, +1.39320546471E+000, +0.00000000000E+000
+1.07100000000E+009, +1.41257137086E+000, +0.00000000000E+000
+1.07200000000E+009, +1.43241106251E+000, +0.00000000000E+000
+1.07300000000E+009, +1.45311684765E+000, +0.00000000000E+000
+1.07400000000E+009, +1.47392866616E+000, +0.00000000000E+000
+1.07500000000E+009, +1.49345527278E+000, +0.00000000000E+000
+1.07600000000E+009, +1.51459131104E+000, +0.00000000000E+000
+1.07700000000E+009, +1.53401380300E+000, +0.00000000000E+000
+1.07800000000E+009, +1.55500442428E+000, +0.00000000000E+000
+1.07900000000E+009, +1.57467670571E+000, +0.00000000000E+000
+1.08000000000E+009, +1.59256355408E+000, +0.00000000000E+000
+1.08100000000E+009, +1.61010183157E+000, +0.00000000000E+000
+1.08200000000E+009, +1.62563875230E+000, +0.00000000000E+000
+1.08300000000E+009, +1.63934194733E+000, +0.00000000000E+000
+1.08400000000E+009, +1.65134275372E+000, +0.00000000000E+000
+1.08500000000E+009, +1.66048043072E+000, +0.00000000000E+000
+1.08600000000E+009, +1.66829149322E+000, +0.00000000000E+000
+1.08700000000E+009, +1.67237586056E+000, +0.00000000000E+000
+1.08800000000E+009, +1.67628357907E+000, +0.00000000000E+000
+1.08900000000E+009, +1.67620960816E+000, +0.00000000000E+000
+1.09000000000E+009, +1.67272437937E+000, +0.00000000000E+000
+1.09100000000E+009, +1.66818525263E+000, +0.00000000000E+000
+1.09200000000E+009, +1.66171423165E+000, +0.00000000000E+000
+1.09300000000E+009, +1.65228673573E+000, +0.00000000000E+000
+1.09400000000E+009, +1.64037783064E+000, +0.00000000000E+000
+1.09500000000E+009, +1.62666731136E+000, +0.00000000000E+000
+1.09600000000E+009, +1.61198814951E+000, +0.00000000000E+000
+1.09700000000E+009, +1.59452290802E+000, +0.00000000000E+000
+1.09800000000E+009, +1.57579762964E+000, +0.00000000000E+000
+1.09900000000E+009, +1.55576928189E+000, +0.00000000000E+000
+1.10000000000E+009, +1.53607238305E+000, +0.00000000000E+000
+1.10100000000E+009, +1.51803359566E+000, +0.00000000000E+000
+1.10200000000E+009, +1.50045120963E+000, +0.00000000000E+000
+1.10300000000E+009, +1.48618484360E+000, +0.00000000000E+000
+1.10400000000E+009, +1.47301247121E+000, +0.00000000000E+000
+1.10500000000E+009, +1.46318309259E+000, +0.00000000000E+000
+1.10600000000E+009, +1.45821139671E+000, +0.00000000000E+000
+1.10700000000E+009, +1.45654701202E+000, +0.00000000000E+000
+1.10800000000E+009, +1.45812629453E+000, +0.00000000000E+000
+1.10900000000E+009, +1.46722391942E+000, +0.00000000000E+000
+1.11000000000E+009, +1.47976793716E+000, +0.00000000000E+000
+1.11100000000E+009, +1.49481302984E+000, +0.00000000000E+000
+1.11200000000E+009, +1.51748806799E+000, +0.00000000000E+000
+1.11300000000E+009, +1.54196138026E+000, +0.00000000000E+000
+1.11400000000E+009, +1.57020125302E+000, +0.00000000000E+000
+1.11500000000E+009, +1.59923919760E+000, +0.00000000000E+000
+1.11600000000E+009, +1.63071966542E+000, +0.00000000000E+000
+1.11700000000E+009, +1.66403345260E+000, +0.00000000000E+000
+1.11800000000E+009, +1.70015843962E+000, +0.00000000000E+000
+1.11900000000E+009, +1.73443621026E+000, +0.00000000000E+000
+1.12000000000E+009, +1.77404171388E+000, +0.00000000000E+000
+1.12100000000E+009, +1.81177857395E+000, +0.00000000000E+000
+1.12200000000E+009, +1.84897085227E+000, +0.00000000000E+000
+1.12300000000E+009, +1.88532930887E+000, +0.00000000000E+000
+1.12400000000E+009, +1.91851781983E+000, +0.00000000000E+000
+1.12500000000E+009, +1.95032032984E+000, +0.00000000000E+000
+1.12600000000E+009, +1.97826293586E+000, +0.00000000000E+000
+1.12700000000E+009, +2.00319109565E+000, +0.00000000000E+000
+1.12800000000E+009, +2.02580762746E+000, +0.00000000000E+000
+1.12900000000E+009, +2.04349465568E+000, +0.00000000000E+000
+1.13000000000E+009, +2.05843396960E+000, +0.00000000000E+000
+1.13100000000E+009, +2.06901206833E+000, +0.00000000000E+000
+1.13200000000E+009, +2.07537403032E+000, +0.00000000000E+000
+1.13300000000E+009, +2.07846233355E+000, +0.00000000000E+000
+1.13400000000E+009, +2.07560041983E+000, +0.00000000000E+000
+1.13500000000E+009, +2.07210231483E+000, +0.00000000000E+000
+1.13600000000E+009, +2.06204539370E+000, +0.00000000000E+000
+1.13700000000E+009, +2.04993207095E+000, +0.00000000000E+000
+1.13800000000E+009, +2.03663605104E+000, +0.00000000000E+000
+1.13900000000E+009, +2.01857651517E+000, +0.00000000000E+000
+1.14000000000E+009, +1.99753014698E+000, +0.00000000000E+000
+1.14100000000E+009, +1.97727395543E+000, +0.00000000000E+000
+1.14200000000E+009, +1.95490417431E+000, +0.00000000000E+000
+1.14300000000E+009, +1.93110003150E+000, +0.00000000000E+000
+1.14400000000E+009, +1.90435430884E+000, +0.00000000000E+000
+1.14500000000E+009, +1.87950281279E+000, +0.00000000000E+000
+1.14600000000E+009, +1.85768885831E+000, +0.00000000000E+000
+1.14700000000E+009, +1.83598084752E+000, +0.00000000000E+000
+1.14800000000E+009, +1.81684077684E+000, +0.00000000000E+000
+1.14900000000E+009, +1.80169560075E+000, +0.00000000000E+000
+1.15000000000E+009, +1.78785645753E+000, +0.00000000000E+000
+1.15100000000E+009, +1.78031902149E+000, +0.00000000000E+000
+1.15200000000E+009, +1.77715426974E+000, +0.00000000000E+000
+1.15300000000E+009, +1.77651721712E+000, +0.00000000000E+000
+1.15400000000E+009, +1.78029398098E+000, +0.00000000000E+000
+1.15500000000E+009, +1.79089778962E+000, +0.00000000000E+000
+1.15600000000E+009, +1.80760438529E+000, +0.00000000000E+000
+1.15700000000E+009, +1.82420571000E+000, +0.00000000000E+000
+1.15800000000E+009, +1.84563393322E+000, +0.00000000000E+000
+1.15900000000E+009, +1.86927507782E+000, +0.00000000000E+000
+1.16000000000E+009, +1.90093955496E+000, +0.00000000000E+000
+1.16100000000E+009, +1.93321727017E+000, +0.00000000000E+000
+1.16200000000E+009, +1.96726157644E+000, +0.00000000000E+000
+1.16300000000E+009, +2.00717848552E+000, +0.00000000000E+000
+1.16400000000E+009, +2.04951280439E+000, +0.00000000000E+000
+1.16500000000E+009, +2.09197445861E+000, +0.00000000000E+000
+1.16600000000E+009, +2.13658525759E+000, +0.00000000000E+000
+1.16700000000E+009, +2.17981707203E+000, +0.00000000000E+000
+1.16800000000E+009, +2.22372370801E+000, +0.00000000000E+000
+1.16900000000E+009, +2.26607492261E+000, +0.00000000000E+000
+1.17000000000E+009, +2.30563181446E+000, +0.00000000000E+000
+1.17100000000E+009, +2.34612957208E+000, +0.00000000000E+000
+1.17200000000E+009, +2.38154199379E+000, +0.00000000000E+000
+1.17300000000E+009, +2.41474397795E+000, +0.00000000000E+000
+1.17400000000E+009, +2.44295486189E+000, +0.00000000000E+000
+1.17500000000E+009, +2.46644089366E+000, +0.00000000000E+000
+1.17600000000E+009, +2.48750316331E+000, +0.00000000000E+000
+1.17700000000E+009, +2.49732281991E+000, +0.00000000000E+000
+1.17800000000E+009, +2.50419751708E+000, +0.00000000000E+000
+1.17900000000E+009, +2.50732878937E+000, +0.00000000000E+000
+1.18000000000E+009, +2.50480743099E+000, +0.00000000000E+000
+1.18100000000E+009, +2.49471557054E+000, +0.00000000000E+000
+1.18200000000E+009, +2.47414742828E+000, +0.00000000000E+000
+1.18300000000E+009, +2.45870258457E+000, +0.00000000000E+000
+1.18400000000E+009, +2.43721816897E+000, +0.00000000000E+000
+1.18500000000E+009, +2.41195554128E+000, +0.00000000000E+000
+1.18600000000E+009, +2.38115586568E+000, +0.00000000000E+000
+1.18700000000E+009, +2.34979279442E+000, +0.00000000000E+000
+1.18800000000E+009, +2.31668517015E+000, +0.00000000000E+000
+1.18900000000E+009, +2.29034300587E+000, +0.00000000000E+000
+1.19000000000E+009, +2.25240342794E+000, +0.00000000000E+000
+1.19100000000E+009, +2.21783467682E+000, +0.00000000000E+000
+1.19200000000E+009, +2.18253779433E+000, +0.00000000000E+000
+1.19300000000E+009, +2.15273502394E+000, +0.00000000000E+000
+1.19400000000E+009, +2.12514335525E+000, +0.00000000000E+000
+1.19500000000E+009, +2.09792042777E+000, +0.00000000000E+000
+1.19600000000E+009, +2.07593609140E+000, +0.00000000000E+000
+1.19700000000E+009, +2.06178342933E+000, +0.00000000000E+000
+1.19800000000E+009, +2.04534894609E+000, +0.00000000000E+000
+1.19900000000E+009, +2.04080334433E+000, +0.00000000000E+000
+1.20000000000E+009, +2.03821900856E+000, +0.00000000000E+000
