"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.39000000000E+008, -1.13906492889E+001, +0.00000000000E+000
+8.40000000000E+008, -1.11952315953E+001, +0.00000000000E+000
+8.41000000000E+008, -1.10181091745E+001, +0.00000000000E+000
+8.42000000000E+008, -1.08601655131E+001, +0.00000000000E+000
+8.43000000000E+008, -1.07336450141E+001, +0.00000000000E+000
+8.44000000000E+008, -1.06389550055E+001, +0.00000000000E+000
+8.45000000000E+008, -1.05811424376E+001, +0.00000000000E+000
+8.46000000000E+008, -1.05593403529E+001, +0.00000000000E+000
+8.47000000000E+008, -1.05713556033E+001, +0.00000000000E+000
+8.48000000000E+008, -1.06136787681E+001, +0.00000000000E+000
+8.49000000000E+008, -1.06858594420E+001, +0.00000000000E+000
+8.50000000000E+008, -1.07865662645E+001, +0.00000000000E+000
+8.51000000000E+008, -1.09136723589E+001, +0.00000000000E+000
+8.52000000000E+008, -1.10623994993E+001, +0.00000000000E+000
+8.53000000000E+008, -1.12281039792E+001, +0.00000000000E+000
+8.54000000000E+008, -1.14066091626E+001, +0.00000000000E+000
+8.55000000000E+008, -1.15947088200E+001, +0.00000000000E+000
+8.56000000000E+008, -1.17949735031E+001, +0.00000000000E+000
+8.57000000000E+008, -1.20070435293E+001, +0.00000000000E+000
+8.58000000000E+008, -1.22364389260E+001, +0.00000000000E+000
+8.59000000000E+008, -1.24761964570E+001, +0.00000000000E+000
+8.60000000000E+008, -1.27189935060E+001, +0.00000000000E+000
+8.61000000000E+008, -1.29470152270E+001, +0.00000000000E+000
+8.62000000000E+008, -1.31544418744E+001, +0.00000000000E+000
+8.63000000000E+008, -1.33319461781E+001, +0.00000000000E+000
+8.64000000000E+008, -1.34797856257E+001, +0.00000000000E+000
+8.65000000000E+008, -1.35968059000E+001, +0.00000000000E+000
+8.66000000000E+008, -1.36744270989E+001, +0.00000000000E+000
+8.67000000000E+008, -1.37150364757E+001, +0.00000000000E+000
+8.68000000000E+008, -1.37163486694E+001, +0.00000000000E+000
+8.69000000000E+008, -1.36787361145E+001, +0.00000000000E+000
+8.70000000000E+008, -1.36066793502E+001, +0.00000000000E+000
+8.71000000000E+008, -1.35024226464E+001, +0.00000000000E+000
+8.72000000000E+008, -1.33677203284E+001, +0.00000000000E+000
+8.73000000000E+008, -1.32059765181E+001, +0.00000000000E+000
+8.74000000000E+008, -1.30242786062E+001, +0.00000000000E+000
+8.75000000000E+008, -1.28258230817E+001, +0.00000000000E+000
+8.76000000000E+008, -1.26193664863E+001, +0.00000000000E+000
+8.77000000000E+008, -1.24109130643E+001, +0.00000000000E+000
+8.78000000000E+008, -1.22037812330E+001, +0.00000000000E+000
+8.79000000000E+008, -1.19988924523E+001, +0.00000000000E+000
+8.80000000000E+008, -1.18107055788E+001, +0.00000000000E+000
+8.81000000000E+008, -1.16297617976E+001, +0.00000000000E+000
+8.82000000000E+008, -1.14762315727E+001, +0.00000000000E+000
+8.83000000000E+008, -1.13480308013E+001, +0.00000000000E+000
+8.84000000000E+008, -1.12460118085E+001, +0.00000000000E+000
+8.85000000000E+008, -1.11661594077E+001, +0.00000000000E+000
+8.86000000000E+008, -1.11052649112E+001, +0.00000000000E+000
+8.87000000000E+008, -1.10639685254E+001, +0.00000000000E+000
+8.88000000000E+008, -1.10336810441E+001, +0.00000000000E+000
+8.89000000000E+008, -1.10155571385E+001, +0.00000000000E+000
+8.90000000000E+008, -1.10066192316E+001, +0.00000000000E+000
+8.91000000000E+008, -1.10010902314E+001, +0.00000000000E+000
+8.92000000000E+008, -1.09937640506E+001, +0.00000000000E+000
+8.93000000000E+008, -1.09898145997E+001, +0.00000000000E+000
+8.94000000000E+008, -1.09909484422E+001, +0.00000000000E+000
+8.95000000000E+008, -1.10069025239E+001, +0.00000000000E+000
+8.96000000000E+008, -1.10366318260E+001, +0.00000000000E+000
+8.97000000000E+008, -1.10834556127E+001, +0.00000000000E+000
+8.98000000000E+008, -1.11521496337E+001, +0.00000000000E+000
+8.99000000000E+008, -1.12413773470E+001, +0.00000000000E+000
+9.00000000000E+008, -1.13515307424E+001, +0.00000000000E+000
+9.01000000000E+008, -1.14810424537E+001, +0.00000000000E+000
+9.02000000000E+008, -1.16340513397E+001, +0.00000000000E+000
+9.03000000000E+008, -1.18144579027E+001, +0.00000000000E+000
+9.04000000000E+008, -1.20240532749E+001, +0.00000000000E+000
+9.05000000000E+008, -1.22646031839E+001, +0.00000000000E+000
+9.06000000000E+008, -1.25390391508E+001, +0.00000000000E+000
+9.07000000000E+008, -1.28419085946E+001, +0.00000000000E+000
+9.08000000000E+008, -1.31652846190E+001, +0.00000000000E+000
+9.09000000000E+008, -1.34895160357E+001, +0.00000000000E+000
+9.10000000000E+008, -1.38026454703E+001, +0.00000000000E+000
+9.11000000000E+008, -1.40843131495E+001, +0.00000000000E+000
+9.12000000000E+008, -1.43299101610E+001, +0.00000000000E+000
+9.13000000000E+008, -1.45333354472E+001, +0.00000000000E+000
+9.14000000000E+008, -1.46889480267E+001, +0.00000000000E+000
+9.15000000000E+008, -1.48007219694E+001, +0.00000000000E+000
+9.16000000000E+008, -1.48712688801E+001, +0.00000000000E+000
+9.17000000000E+008, -1.49027993732E+001, +0.00000000000E+000
+9.18000000000E+008, -1.48917917137E+001, +0.00000000000E+000
+9.19000000000E+008, -1.48322206510E+001, +0.00000000000E+000
+9.20000000000E+008, -1.47207571624E+001, +0.00000000000E+000
+9.21000000000E+008, -1.45655208150E+001, +0.00000000000E+000
+9.22000000000E+008, -1.43671126639E+001, +0.00000000000E+000
+9.23000000000E+008, -1.41344078170E+001, +0.00000000000E+000
+9.24000000000E+008, -1.38745820178E+001, +0.00000000000E+000
+9.25000000000E+008, -1.35914022633E+001, +0.00000000000E+000
+9.26000000000E+008, -1.32946692876E+001, +0.00000000000E+000
+9.27000000000E+008, -1.29916279039E+001, +0.00000000000E+000
+9.28000000000E+008, -1.26823029763E+001, +0.00000000000E+000
+9.29000000000E+008, -1.23756163265E+001, +0.00000000000E+000
+9.30000000000E+008, -1.20729726837E+001, +0.00000000000E+000
+9.31000000000E+008, -1.17795098310E+001, +0.00000000000E+000
+9.32000000000E+008, -1.15063865015E+001, +0.00000000000E+000
+9.33000000000E+008, -1.12425210076E+001, +0.00000000000E+000
+9.34000000000E+008, -1.10101161436E+001, +0.00000000000E+000
+9.35000000000E+008, -1.08039751035E+001, +0.00000000000E+000
+9.36000000000E+008, -1.06258003824E+001, +0.00000000000E+000
+9.37000000000E+008, -1.04672689936E+001, +0.00000000000E+000
+9.38000000000E+008, -1.03275521200E+001, +0.00000000000E+000
+9.39000000000E+008, -1.02068818837E+001, +0.00000000000E+000
+9.40000000000E+008, -1.01032091573E+001, +0.00000000000E+000
+9.41000000000E+008, -1.00138707599E+001, +0.00000000000E+000
+9.42000000000E+008, -9.93673340121E+000, +0.00000000000E+000
+9.43000000000E+008, -9.86675582104E+000, +0.00000000000E+000
+9.44000000000E+008, -9.80306002362E+000, +0.00000000000E+000
+9.45000000000E+008, -9.74754037771E+000, +0.00000000000E+000
+9.46000000000E+008, -9.70641171251E+000, +0.00000000000E+000
+9.47000000000E+008, -9.68024217906E+000, +0.00000000000E+000
+9.48000000000E+008, -9.67214814426E+000, +0.00000000000E+000
+9.49000000000E+008, -9.68097446703E+000, +0.00000000000E+000
+9.50000000000E+008, -9.71074180182E+000, +0.00000000000E+000
+9.51000000000E+008, -9.75981161203E+000, +0.00000000000E+000
+9.52000000000E+008, -9.83370482088E+000, +0.00000000000E+000
+9.53000000000E+008, -9.93751561598E+000, +0.00000000000E+000
+9.54000000000E+008, -1.00689155385E+001, +0.00000000000E+000
+9.55000000000E+008, -1.02264675052E+001, +0.00000000000E+000
+9.56000000000E+008, -1.04123667250E+001, +0.00000000000E+000
+9.57000000000E+008, -1.06169016691E+001, +0.00000000000E+000
+9.58000000000E+008, -1.08345636772E+001, +0.00000000000E+000
+9.59000000000E+008, -1.10610406632E+001, +0.00000000000E+000
+9.60000000000E+008, -1.12941061988E+001, +0.00000000000E+000
+9.61000000000E+008, -1.15266503493E+001, +0.00000000000E+000
+9.62000000000E+008, -1.17587120381E+001, +0.00000000000E+000
+9.63000000000E+008, -1.19847635011E+001, +0.00000000000E+000
+9.64000000000E+008, -1.21980420199E+001, +0.00000000000E+000
+9.65000000000E+008, -1.23957194869E+001, +0.00000000000E+000
+9.66000000000E+008, -1.25736614856E+001, +0.00000000000E+000
+9.67000000000E+008, -1.27300055914E+001, +0.00000000000E+000
+9.68000000000E+008, -1.28570372855E+001, +0.00000000000E+000
+9.69000000000E+008, -1.29505015711E+001, +0.00000000000E+000
+9.70000000000E+008, -1.30067764653E+001, +0.00000000000E+000
+9.71000000000E+008, -1.30150799247E+001, +0.00000000000E+000
+9.72000000000E+008, -1.29679078218E+001, +0.00000000000E+000
+9.73000000000E+008, -1.28653277958E+001, +0.00000000000E+000
+9.74000000000E+008, -1.27101549593E+001, +0.00000000000E+000
+9.75000000000E+008, -1.25109966516E+001, +0.00000000000E+000
+9.76000000000E+008, -1.22778919213E+001, +0.00000000000E+000
+9.77000000000E+008, -1.20249672520E+001, +0.00000000000E+000
+9.78000000000E+008, -1.17604751986E+001, +0.00000000000E+000
+9.79000000000E+008, -1.14961577931E+001, +0.00000000000E+000
+9.80000000000E+008, -1.12378167811E+001, +0.00000000000E+000
+9.81000000000E+008, -1.09913010422E+001, +0.00000000000E+000
+9.82000000000E+008, -1.07597344624E+001, +0.00000000000E+000
+9.83000000000E+008, -1.05458178422E+001, +0.00000000000E+000
+9.84000000000E+008, -1.03534788473E+001, +0.00000000000E+000
+9.85000000000E+008, -1.01828460771E+001, +0.00000000000E+000
+9.86000000000E+008, -1.00316203923E+001, +0.00000000000E+000
+9.87000000000E+008, -9.89513083650E+000, +0.00000000000E+000
+9.88000000000E+008, -9.77372991395E+000, +0.00000000000E+000
+9.89000000000E+008, -9.66620726061E+000, +0.00000000000E+000
+9.90000000000E+008, -9.57254885043E+000, +0.00000000000E+000
+9.91000000000E+008, -9.49784464420E+000, +0.00000000000E+000
+9.92000000000E+008, -9.44284584073E+000, +0.00000000000E+000
+9.93000000000E+008, -9.40939802184E+000, +0.00000000000E+000
+9.94000000000E+008, -9.39930127448E+000, +0.00000000000E+000
+9.95000000000E+008, -9.41141921910E+000, +0.00000000000E+000
+9.96000000000E+008, -9.44872857216E+000, +0.00000000000E+000
+9.97000000000E+008, -9.50573270122E+000, +0.00000000000E+000
+9.98000000000E+008, -9.57953142063E+000, +0.00000000000E+000
+9.99000000000E+008, -9.66673313715E+000, +0.00000000000E+000
+1.00000000000E+009, -9.76588723444E+000, +0.00000000000E+000
+1.00100000000E+009, -9.87819792496E+000, +0.00000000000E+000
+1.00200000000E+009, -1.00042764144E+001, +0.00000000000E+000
+1.00300000000E+009, -1.01432226533E+001, +0.00000000000E+000
+1.00400000000E+009, -1.02938589165E+001, +0.00000000000E+000
+1.00500000000E+009, -1.04572393065E+001, +0.00000000000E+000
+1.00600000000E+009, -1.06338215554E+001, +0.00000000000E+000
+1.00700000000E+009, -1.08259031033E+001, +0.00000000000E+000
+1.00800000000E+009, -1.10313020513E+001, +0.00000000000E+000
+1.00900000000E+009, -1.12483297691E+001, +0.00000000000E+000
+1.01000000000E+009, -1.14823082912E+001, +0.00000000000E+000
+1.01100000000E+009, -1.17313877209E+001, +0.00000000000E+000
+1.01200000000E+009, -1.19952704729E+001, +0.00000000000E+000
+1.01300000000E+009, -1.22684582088E+001, +0.00000000000E+000
+1.01400000000E+009, -1.25440596210E+001, +0.00000000000E+000
+1.01500000000E+009, -1.28168412210E+001, +0.00000000000E+000
+1.01600000000E+009, -1.30715845265E+001, +0.00000000000E+000
+1.01700000000E+009, -1.33187504866E+001, +0.00000000000E+000
+1.01800000000E+009, -1.35332817681E+001, +0.00000000000E+000
+1.01900000000E+009, -1.37041766513E+001, +0.00000000000E+000
+1.02000000000E+009, -1.38236414728E+001, +0.00000000000E+000
+1.02100000000E+009, -1.38847615150E+001, +0.00000000000E+000
+1.02200000000E+009, -1.38934619916E+001, +0.00000000000E+000
+1.02300000000E+009, -1.38482831649E+001, +0.00000000000E+000
+1.02400000000E+009, -1.37543903222E+001, +0.00000000000E+000
+1.02500000000E+009, -1.36134161598E+001, +0.00000000000E+000
+1.02600000000E+009, -1.34366988817E+001, +0.00000000000E+000
+1.02700000000E+009, -1.32309509646E+001, +0.00000000000E+000
+1.02800000000E+009, -1.30027728835E+001, +0.00000000000E+000
+1.02900000000E+009, -1.27682185799E+001, +0.00000000000E+000
+1.03000000000E+009, -1.25311904060E+001, +0.00000000000E+000
+1.03100000000E+009, -1.23031382525E+001, +0.00000000000E+000
+1.03200000000E+009, -1.20774000733E+001, +0.00000000000E+000
+1.03300000000E+009, -1.18523569912E+001, +0.00000000000E+000
+1.03400000000E+009, -1.16290729161E+001, +0.00000000000E+000
+1.03500000000E+009, -1.14118055282E+001, +0.00000000000E+000
+1.03600000000E+009, -1.12082977107E+001, +0.00000000000E+000
+1.03700000000E+009, -1.10249527129E+001, +0.00000000000E+000
+1.03800000000E+009, -1.08677261164E+001, +0.00000000000E+000
+1.03900000000E+009, -1.07395427441E+001, +0.00000000000E+000
+1.04000000000E+009, -1.06402314850E+001, +0.00000000000E+000
+1.04100000000E+009, -1.05676606177E+001, +0.00000000000E+000
+1.04200000000E+009, -1.05265683324E+001, +0.00000000000E+000
+1.04300000000E+009, -1.05129586624E+001, +0.00000000000E+000
+1.04400000000E+009, -1.05246048049E+001, +0.00000000000E+000
+1.04500000000E+009, -1.05618337954E+001, +0.00000000000E+000
+1.04600000000E+009, -1.06225994799E+001, +0.00000000000E+000
+1.04700000000E+009, -1.07057826910E+001, +0.00000000000E+000
+1.04800000000E+009, -1.08081995771E+001, +0.00000000000E+000
+1.04900000000E+009, -1.09303445703E+001, +0.00000000000E+000
+1.05000000000E+009, -1.10731149587E+001, +0.00000000000E+000
+1.05100000000E+009, -1.12394518560E+001, +0.00000000000E+000
+1.05200000000E+009, -1.14284076209E+001, +0.00000000000E+000
+1.05300000000E+009, -1.16405413093E+001, +0.00000000000E+000
+1.05400000000E+009, -1.18731258093E+001, +0.00000000000E+000
+1.05500000000E+009, -1.21271645639E+001, +0.00000000000E+000
+1.05600000000E+009, -1.23994234509E+001, +0.00000000000E+000
+1.05700000000E+009, -1.26902352419E+001, +0.00000000000E+000
+1.05800000000E+009, -1.29925902975E+001, +0.00000000000E+000
+1.05900000000E+009, -1.33010421643E+001, +0.00000000000E+000
+1.06000000000E+009, -1.36121451838E+001, +0.00000000000E+000
+1.06100000000E+009, -1.39205076497E+001, +0.00000000000E+000
+1.06200000000E+009, -1.42143454636E+001, +0.00000000000E+000
+1.06300000000E+009, -1.44846827765E+001, +0.00000000000E+000
+1.06400000000E+009, -1.47230711758E+001, +0.00000000000E+000
+1.06500000000E+009, -1.49207099812E+001, +0.00000000000E+000
+1.06600000000E+009, -1.50710457443E+001, +0.00000000000E+000
+1.06700000000E+009, -1.51639518959E+001, +0.00000000000E+000
+1.06800000000E+009, -1.51895244863E+001, +0.00000000000E+000
+1.06900000000E+009, -1.51439717311E+001, +0.00000000000E+000
+1.07000000000E+009, -1.50302067771E+001, +0.00000000000E+000
+1.07100000000E+009, -1.48587067320E+001, +0.00000000000E+000
+1.07200000000E+009, -1.46496602618E+001, +0.00000000000E+000
+1.07300000000E+009, -1.44143190030E+001, +0.00000000000E+000
+1.07400000000E+009, -1.41702482828E+001, +0.00000000000E+000
+1.07500000000E+009, -1.39263766416E+001, +0.00000000000E+000
+1.07600000000E+009, -1.36896489751E+001, +0.00000000000E+000
+1.07700000000E+009, -1.34595544130E+001, +0.00000000000E+000
+1.07800000000E+009, -1.32421586953E+001, +0.00000000000E+000
+1.07900000000E+009, -1.30405397151E+001, +0.00000000000E+000
+1.08000000000E+009, -1.28616775490E+001, +0.00000000000E+000
+1.08100000000E+009, -1.27079268444E+001, +0.00000000000E+000
+1.08200000000E+009, -1.25785839598E+001, +0.00000000000E+000
+1.08300000000E+009, -1.24687630395E+001, +0.00000000000E+000
+1.08400000000E+009, -1.23744459218E+001, +0.00000000000E+000
+1.08500000000E+009, -1.22919097910E+001, +0.00000000000E+000
+1.08600000000E+009, -1.22208392461E+001, +0.00000000000E+000
+1.08700000000E+009, -1.21602504282E+001, +0.00000000000E+000
+1.08800000000E+009, -1.21099016497E+001, +0.00000000000E+000
+1.08900000000E+009, -1.20736065075E+001, +0.00000000000E+000
+1.09000000000E+009, -1.20535380738E+001, +0.00000000000E+000
+1.09100000000E+009, -1.20509085493E+001, +0.00000000000E+000
+1.09200000000E+009, -1.20690416407E+001, +0.00000000000E+000
+1.09300000000E+009, -1.21095654117E+001, +0.00000000000E+000
+1.09400000000E+009, -1.21680838526E+001, +0.00000000000E+000
+1.09500000000E+009, -1.22462318115E+001, +0.00000000000E+000
+1.09600000000E+009, -1.23445667957E+001, +0.00000000000E+000
+1.09700000000E+009, -1.24651663930E+001, +0.00000000000E+000
+1.09800000000E+009, -1.26100147182E+001, +0.00000000000E+000
+1.09900000000E+009, -1.27845748290E+001, +0.00000000000E+000
+1.10000000000E+009, -1.29874235089E+001, +0.00000000000E+000
+1.10100000000E+009, -1.32218022702E+001, +0.00000000000E+000
+1.10200000000E+009, -1.34796984313E+001, +0.00000000000E+000
+1.10300000000E+009, -1.37603846007E+001, +0.00000000000E+000
+1.10400000000E+009, -1.40579385939E+001, +0.00000000000E+000
+1.10500000000E+009, -1.43697796886E+001, +0.00000000000E+000
+1.10600000000E+009, -1.46941445187E+001, +0.00000000000E+000
+1.10700000000E+009, -1.50278830679E+001, +0.00000000000E+000
+1.10800000000E+009, -1.53644662163E+001, +0.00000000000E+000
+1.10900000000E+009, -1.56963719003E+001, +0.00000000000E+000
+1.11000000000E+009, -1.60082728693E+001, +0.00000000000E+000
+1.11100000000E+009, -1.62763252359E+001, +0.00000000000E+000
+1.11200000000E+009, -1.64784208054E+001, +0.00000000000E+000
+1.11300000000E+009, -1.66012805870E+001, +0.00000000000E+000
+1.11400000000E+009, -1.66336250873E+001, +0.00000000000E+000
+1.11500000000E+009, -1.65789275569E+001, +0.00000000000E+000
+1.11600000000E+009, -1.64373151651E+001, +0.00000000000E+000
+1.11700000000E+009, -1.62126783150E+001, +0.00000000000E+000
+1.11800000000E+009, -1.59256325153E+001, +0.00000000000E+000
+1.11900000000E+009, -1.55881480791E+001, +0.00000000000E+000
+1.12000000000E+009, -1.52183643505E+001, +0.00000000000E+000
+1.12100000000E+009, -1.48243208711E+001, +0.00000000000E+000
+1.12200000000E+009, -1.44158740886E+001, +0.00000000000E+000
+1.12300000000E+009, -1.40031488936E+001, +0.00000000000E+000
+1.12400000000E+009, -1.35972863972E+001, +0.00000000000E+000
+1.12500000000E+009, -1.32101714695E+001, +0.00000000000E+000
+1.12600000000E+009, -1.28495441303E+001, +0.00000000000E+000
+1.12700000000E+009, -1.25214865837E+001, +0.00000000000E+000
+1.12800000000E+009, -1.22304641143E+001, +0.00000000000E+000
+1.12900000000E+009, -1.19767583437E+001, +0.00000000000E+000
+1.13000000000E+009, -1.17593868876E+001, +0.00000000000E+000
+1.13100000000E+009, -1.15762956099E+001, +0.00000000000E+000
+1.13200000000E+009, -1.14229932197E+001, +0.00000000000E+000
+1.13300000000E+009, -1.12964858225E+001, +0.00000000000E+000
+1.13400000000E+009, -1.11947104267E+001, +0.00000000000E+000
+1.13500000000E+009, -1.11185541437E+001, +0.00000000000E+000
+1.13600000000E+009, -1.10647635057E+001, +0.00000000000E+000
+1.13700000000E+009, -1.10360662054E+001, +0.00000000000E+000
+1.13800000000E+009, -1.10298020908E+001, +0.00000000000E+000
+1.13900000000E+009, -1.10491258527E+001, +0.00000000000E+000
+1.14000000000E+009, -1.10986336732E+001, +0.00000000000E+000
+1.14100000000E+009, -1.11761845089E+001, +0.00000000000E+000
+1.14200000000E+009, -1.12808521888E+001, +0.00000000000E+000
+1.14300000000E+009, -1.14007730413E+001, +0.00000000000E+000
+1.14400000000E+009, -1.15453870227E+001, +0.00000000000E+000
+1.14500000000E+009, -1.17019741619E+001, +0.00000000000E+000
+1.14600000000E+009, -1.18740585909E+001, +0.00000000000E+000
+1.14700000000E+009, -1.20659307065E+001, +0.00000000000E+000
+1.14800000000E+009, -1.22796813931E+001, +0.00000000000E+000
+1.14900000000E+009, -1.25171654059E+001, +0.00000000000E+000
+1.15000000000E+009, -1.27717082723E+001, +0.00000000000E+000
+1.15100000000E+009, -1.30377546924E+001, +0.00000000000E+000
+1.15200000000E+009, -1.33103344252E+001, +0.00000000000E+000
+1.15300000000E+009, -1.35750802842E+001, +0.00000000000E+000
+1.15400000000E+009, -1.38246652673E+001, +0.00000000000E+000
+1.15500000000E+009, -1.40511322332E+001, +0.00000000000E+000
+1.15600000000E+009, -1.42401820447E+001, +0.00000000000E+000
+1.15700000000E+009, -1.43751587989E+001, +0.00000000000E+000
+1.15800000000E+009, -1.44473219867E+001, +0.00000000000E+000
+1.15900000000E+009, -1.44448362970E+001, +0.00000000000E+000
+1.16000000000E+009, -1.43690486374E+001, +0.00000000000E+000
+1.16100000000E+009, -1.42248390472E+001, +0.00000000000E+000
+1.16200000000E+009, -1.40279820194E+001, +0.00000000000E+000
+1.16300000000E+009, -1.37818908153E+001, +0.00000000000E+000
+1.16400000000E+009, -1.35022861607E+001, +0.00000000000E+000
+1.16500000000E+009, -1.31967082489E+001, +0.00000000000E+000
+1.16600000000E+009, -1.28771254661E+001, +0.00000000000E+000
+1.16700000000E+009, -1.25470804003E+001, +0.00000000000E+000
+1.16800000000E+009, -1.22156108664E+001, +0.00000000000E+000
+1.16900000000E+009, -1.18871595616E+001, +0.00000000000E+000
+1.17000000000E+009, -1.15627191030E+001, +0.00000000000E+000
+1.17100000000E+009, -1.12473348996E+001, +0.00000000000E+000
+1.17200000000E+009, -1.09410036968E+001, +0.00000000000E+000
+1.17300000000E+009, -1.06503633415E+001, +0.00000000000E+000
+1.17400000000E+009, -1.03770170621E+001, +0.00000000000E+000
+1.17500000000E+009, -1.01229710490E+001, +0.00000000000E+000
+1.17600000000E+009, -9.88823414703E+000, +0.00000000000E+000
+1.17700000000E+009, -9.67345100143E+000, +0.00000000000E+000
+1.17800000000E+009, -9.47953611821E+000, +0.00000000000E+000
+1.17900000000E+009, -9.30858738029E+000, +0.00000000000E+000
+1.18000000000E+009, -9.15949188245E+000, +0.00000000000E+000
+1.18100000000E+009, -9.03527308818E+000, +0.00000000000E+000
+1.18200000000E+009, -8.93718133411E+000, +0.00000000000E+000
+1.18300000000E+009, -8.86218913949E+000, +0.00000000000E+000
+1.18400000000E+009, -8.81222585682E+000, +0.00000000000E+000
+1.18500000000E+009, -8.78303397293E+000, +0.00000000000E+000
+1.18600000000E+009, -8.77623850200E+000, +0.00000000000E+000
+1.18700000000E+009, -8.79000984357E+000, +0.00000000000E+000
+1.18800000000E+009, -8.82559383279E+000, +0.00000000000E+000
+1.18900000000E+009, -8.87792385145E+000, +0.00000000000E+000
+1.19000000000E+009, -8.94889207386E+000, +0.00000000000E+000
+1.19100000000E+009, -9.03897785799E+000, +0.00000000000E+000
+1.19200000000E+009, -9.14837357411E+000, +0.00000000000E+000
+1.19300000000E+009, -9.27242398674E+000, +0.00000000000E+000
+1.19400000000E+009, -9.41071944209E+000, +0.00000000000E+000
+1.19500000000E+009, -9.55705883528E+000, +0.00000000000E+000
+1.19600000000E+009, -9.70953193919E+000, +0.00000000000E+000
+1.19700000000E+009, -9.86155165228E+000, +0.00000000000E+000
+1.19800000000E+009, -1.00096472275E+001, +0.00000000000E+000
+1.19900000000E+009, -1.01476769192E+001, +0.00000000000E+000
+1.20000000000E+009, -1.02692186878E+001, +0.00000000000E+000
